,index,Filepath,Label
2017,61706,kaggle\archive\train\PYRRHULOXIA\037.jpg,PYRRHULOXIA
2018,61707,kaggle\archive\train\PYRRHULOXIA\038.jpg,PYRRHULOXIA
2019,61708,kaggle\archive\train\PYRRHULOXIA\039.jpg,PYRRHULOXIA
2020,61709,kaggle\archive\train\PYRRHULOXIA\040.jpg,PYRRHULOXIA
2021,61710,kaggle\archive\train\PYRRHULOXIA\041.jpg,PYRRHULOXIA
2022,61711,kaggle\archive\train\PYRRHULOXIA\042.jpg,PYRRHULOXIA
2023,61712,kaggle\archive\train\PYRRHULOXIA\043.jpg,PYRRHULOXIA
2024,61713,kaggle\archive\train\PYRRHULOXIA\044.jpg,PYRRHULOXIA
2025,61714,kaggle\archive\train\PYRRHULOXIA\045.jpg,PYRRHULOXIA
2026,61715,kaggle\archive\train\PYRRHULOXIA\046.jpg,PYRRHULOXIA
2027,61716,kaggle\archive\train\PYRRHULOXIA\047.jpg,PYRRHULOXIA
2028,61717,kaggle\archive\train\PYRRHULOXIA\048.jpg,PYRRHULOXIA
2029,61718,kaggle\archive\train\PYRRHULOXIA\049.jpg,PYRRHULOXIA
2030,61719,kaggle\archive\train\PYRRHULOXIA\050.jpg,PYRRHULOXIA
2031,61720,kaggle\archive\train\PYRRHULOXIA\051.jpg,PYRRHULOXIA
2032,61721,kaggle\archive\train\PYRRHULOXIA\052.jpg,PYRRHULOXIA
2033,61722,kaggle\archive\train\PYRRHULOXIA\053.jpg,PYRRHULOXIA
2034,61723,kaggle\archive\train\PYRRHULOXIA\054.jpg,PYRRHULOXIA
2035,61724,kaggle\archive\train\PYRRHULOXIA\055.jpg,PYRRHULOXIA
2036,61725,kaggle\archive\train\PYRRHULOXIA\056.jpg,PYRRHULOXIA
2037,61726,kaggle\archive\train\PYRRHULOXIA\057.jpg,PYRRHULOXIA
2038,61727,kaggle\archive\train\PYRRHULOXIA\058.jpg,PYRRHULOXIA
2039,61728,kaggle\archive\train\PYRRHULOXIA\059.jpg,PYRRHULOXIA
2040,61729,kaggle\archive\train\PYRRHULOXIA\060.jpg,PYRRHULOXIA
2041,61730,kaggle\archive\train\PYRRHULOXIA\061.jpg,PYRRHULOXIA
2042,61731,kaggle\archive\train\PYRRHULOXIA\062.jpg,PYRRHULOXIA
2043,61732,kaggle\archive\train\PYRRHULOXIA\063.jpg,PYRRHULOXIA
2044,61733,kaggle\archive\train\PYRRHULOXIA\064.jpg,PYRRHULOXIA
2045,61734,kaggle\archive\train\PYRRHULOXIA\065.jpg,PYRRHULOXIA
2046,61735,kaggle\archive\train\PYRRHULOXIA\066.jpg,PYRRHULOXIA
2047,61736,kaggle\archive\train\PYRRHULOXIA\067.jpg,PYRRHULOXIA
2048,61737,kaggle\archive\train\PYRRHULOXIA\068.jpg,PYRRHULOXIA
2049,61738,kaggle\archive\train\PYRRHULOXIA\069.jpg,PYRRHULOXIA
2050,61739,kaggle\archive\train\PYRRHULOXIA\070.jpg,PYRRHULOXIA
2051,61740,kaggle\archive\train\PYRRHULOXIA\071.jpg,PYRRHULOXIA
2052,61741,kaggle\archive\train\PYRRHULOXIA\072.jpg,PYRRHULOXIA
2053,61742,kaggle\archive\train\PYRRHULOXIA\073.jpg,PYRRHULOXIA
2054,61743,kaggle\archive\train\PYRRHULOXIA\074.jpg,PYRRHULOXIA
2055,61744,kaggle\archive\train\PYRRHULOXIA\075.jpg,PYRRHULOXIA
2056,61745,kaggle\archive\train\PYRRHULOXIA\076.jpg,PYRRHULOXIA
2057,61746,kaggle\archive\train\PYRRHULOXIA\077.jpg,PYRRHULOXIA
2058,61747,kaggle\archive\train\PYRRHULOXIA\078.jpg,PYRRHULOXIA
2059,61748,kaggle\archive\train\PYRRHULOXIA\079.jpg,PYRRHULOXIA
2060,61749,kaggle\archive\train\PYRRHULOXIA\080.jpg,PYRRHULOXIA
2061,61750,kaggle\archive\train\PYRRHULOXIA\081.jpg,PYRRHULOXIA
2062,61751,kaggle\archive\train\PYRRHULOXIA\082.jpg,PYRRHULOXIA
2063,61752,kaggle\archive\train\PYRRHULOXIA\083.jpg,PYRRHULOXIA
2064,61753,kaggle\archive\train\PYRRHULOXIA\084.jpg,PYRRHULOXIA
2065,61754,kaggle\archive\train\PYRRHULOXIA\085.jpg,PYRRHULOXIA
2066,61755,kaggle\archive\train\PYRRHULOXIA\086.jpg,PYRRHULOXIA
2067,61756,kaggle\archive\train\PYRRHULOXIA\087.jpg,PYRRHULOXIA
2068,61757,kaggle\archive\train\PYRRHULOXIA\088.jpg,PYRRHULOXIA
2069,61758,kaggle\archive\train\PYRRHULOXIA\089.jpg,PYRRHULOXIA
2070,61759,kaggle\archive\train\PYRRHULOXIA\090.jpg,PYRRHULOXIA
2071,61760,kaggle\archive\train\PYRRHULOXIA\091.jpg,PYRRHULOXIA
2072,61761,kaggle\archive\train\PYRRHULOXIA\092.jpg,PYRRHULOXIA
2073,61762,kaggle\archive\train\PYRRHULOXIA\093.jpg,PYRRHULOXIA
2074,61763,kaggle\archive\train\PYRRHULOXIA\094.jpg,PYRRHULOXIA
2075,61764,kaggle\archive\train\PYRRHULOXIA\095.jpg,PYRRHULOXIA
2076,61765,kaggle\archive\train\PYRRHULOXIA\096.jpg,PYRRHULOXIA
2077,61766,kaggle\archive\train\PYRRHULOXIA\097.jpg,PYRRHULOXIA
2078,61767,kaggle\archive\train\PYRRHULOXIA\098.jpg,PYRRHULOXIA
2079,61768,kaggle\archive\train\PYRRHULOXIA\099.jpg,PYRRHULOXIA
2080,61769,kaggle\archive\train\PYRRHULOXIA\100.jpg,PYRRHULOXIA
2081,61770,kaggle\archive\train\PYRRHULOXIA\101.jpg,PYRRHULOXIA
2082,61771,kaggle\archive\train\PYRRHULOXIA\102.jpg,PYRRHULOXIA
2083,61772,kaggle\archive\train\PYRRHULOXIA\103.jpg,PYRRHULOXIA
2084,61773,kaggle\archive\train\PYRRHULOXIA\104.jpg,PYRRHULOXIA
2085,61774,kaggle\archive\train\PYRRHULOXIA\105.jpg,PYRRHULOXIA
2086,61775,kaggle\archive\train\PYRRHULOXIA\106.jpg,PYRRHULOXIA
2087,61776,kaggle\archive\train\PYRRHULOXIA\107.jpg,PYRRHULOXIA
2088,61777,kaggle\archive\train\PYRRHULOXIA\108.jpg,PYRRHULOXIA
2089,61778,kaggle\archive\train\PYRRHULOXIA\109.jpg,PYRRHULOXIA
2090,61779,kaggle\archive\train\PYRRHULOXIA\110.jpg,PYRRHULOXIA
2091,61780,kaggle\archive\train\PYRRHULOXIA\111.jpg,PYRRHULOXIA
2092,61781,kaggle\archive\train\PYRRHULOXIA\112.jpg,PYRRHULOXIA
2093,61782,kaggle\archive\train\PYRRHULOXIA\113.jpg,PYRRHULOXIA
2094,61783,kaggle\archive\train\PYRRHULOXIA\114.jpg,PYRRHULOXIA
2095,61784,kaggle\archive\train\PYRRHULOXIA\115.jpg,PYRRHULOXIA
2096,61785,kaggle\archive\train\PYRRHULOXIA\116.jpg,PYRRHULOXIA
2097,61786,kaggle\archive\train\PYRRHULOXIA\117.jpg,PYRRHULOXIA
2098,61787,kaggle\archive\train\PYRRHULOXIA\118.jpg,PYRRHULOXIA
2099,61788,kaggle\archive\train\PYRRHULOXIA\119.jpg,PYRRHULOXIA
2100,61789,kaggle\archive\train\PYRRHULOXIA\120.jpg,PYRRHULOXIA
2101,61790,kaggle\archive\train\PYRRHULOXIA\121.jpg,PYRRHULOXIA
2102,61791,kaggle\archive\train\PYRRHULOXIA\122.jpg,PYRRHULOXIA
2103,61792,kaggle\archive\train\PYRRHULOXIA\123.jpg,PYRRHULOXIA
2104,61793,kaggle\archive\train\PYRRHULOXIA\124.jpg,PYRRHULOXIA
2105,61794,kaggle\archive\train\PYRRHULOXIA\125.jpg,PYRRHULOXIA
2106,61795,kaggle\archive\train\PYRRHULOXIA\126.jpg,PYRRHULOXIA
2107,61796,kaggle\archive\train\PYRRHULOXIA\127.jpg,PYRRHULOXIA
2108,61797,kaggle\archive\train\PYRRHULOXIA\128.jpg,PYRRHULOXIA
2109,61798,kaggle\archive\train\PYRRHULOXIA\129.jpg,PYRRHULOXIA
2110,61799,kaggle\archive\train\PYRRHULOXIA\130.jpg,PYRRHULOXIA
2111,61800,kaggle\archive\train\PYRRHULOXIA\131.jpg,PYRRHULOXIA
2112,61801,kaggle\archive\train\PYRRHULOXIA\132.jpg,PYRRHULOXIA
2113,61802,kaggle\archive\train\PYRRHULOXIA\133.jpg,PYRRHULOXIA
2114,61803,kaggle\archive\train\PYRRHULOXIA\134.jpg,PYRRHULOXIA
2115,61804,kaggle\archive\train\PYRRHULOXIA\135.jpg,PYRRHULOXIA
2116,61805,kaggle\archive\train\PYRRHULOXIA\136.jpg,PYRRHULOXIA
2117,61806,kaggle\archive\train\PYRRHULOXIA\137.jpg,PYRRHULOXIA
2118,61807,kaggle\archive\train\PYRRHULOXIA\138.jpg,PYRRHULOXIA
2119,61808,kaggle\archive\train\PYRRHULOXIA\139.jpg,PYRRHULOXIA
2120,61809,kaggle\archive\train\PYRRHULOXIA\140.jpg,PYRRHULOXIA
2121,61810,kaggle\archive\train\PYRRHULOXIA\141.jpg,PYRRHULOXIA
2122,61811,kaggle\archive\train\PYRRHULOXIA\142.jpg,PYRRHULOXIA
2123,61812,kaggle\archive\train\PYRRHULOXIA\143.jpg,PYRRHULOXIA
2124,61813,kaggle\archive\train\PYRRHULOXIA\144.jpg,PYRRHULOXIA
2125,61814,kaggle\archive\train\PYRRHULOXIA\145.jpg,PYRRHULOXIA
2126,61815,kaggle\archive\train\PYRRHULOXIA\146.jpg,PYRRHULOXIA
2127,61816,kaggle\archive\train\PYRRHULOXIA\147.jpg,PYRRHULOXIA
2128,61817,kaggle\archive\train\PYRRHULOXIA\148.jpg,PYRRHULOXIA
2129,61818,kaggle\archive\train\PYRRHULOXIA\149.jpg,PYRRHULOXIA
2130,61819,kaggle\archive\train\PYRRHULOXIA\150.jpg,PYRRHULOXIA
2131,61820,kaggle\archive\train\PYRRHULOXIA\151.jpg,PYRRHULOXIA
2132,61821,kaggle\archive\train\PYRRHULOXIA\152.jpg,PYRRHULOXIA
2133,61822,kaggle\archive\train\PYRRHULOXIA\153.jpg,PYRRHULOXIA
2134,61823,kaggle\archive\train\PYRRHULOXIA\154.jpg,PYRRHULOXIA
2135,61824,kaggle\archive\train\PYRRHULOXIA\155.jpg,PYRRHULOXIA
2136,61825,kaggle\archive\train\PYRRHULOXIA\156.jpg,PYRRHULOXIA
2137,61826,kaggle\archive\train\PYRRHULOXIA\157.jpg,PYRRHULOXIA
2138,61827,kaggle\archive\train\PYRRHULOXIA\158.jpg,PYRRHULOXIA
2139,61828,kaggle\archive\train\PYRRHULOXIA\159.jpg,PYRRHULOXIA
2140,61829,kaggle\archive\train\PYRRHULOXIA\160.jpg,PYRRHULOXIA
2141,61830,kaggle\archive\train\PYRRHULOXIA\161.jpg,PYRRHULOXIA
2142,61831,kaggle\archive\train\PYRRHULOXIA\162.jpg,PYRRHULOXIA
2143,61832,kaggle\archive\train\PYRRHULOXIA\163.jpg,PYRRHULOXIA
2144,61833,kaggle\archive\train\PYRRHULOXIA\164.jpg,PYRRHULOXIA
2145,61834,kaggle\archive\train\PYRRHULOXIA\165.jpg,PYRRHULOXIA
2146,61835,kaggle\archive\train\PYRRHULOXIA\166.jpg,PYRRHULOXIA
2147,61836,kaggle\archive\train\PYRRHULOXIA\167.jpg,PYRRHULOXIA
2148,61837,kaggle\archive\train\PYRRHULOXIA\168.jpg,PYRRHULOXIA
2149,61838,kaggle\archive\train\PYRRHULOXIA\169.jpg,PYRRHULOXIA
2150,61839,kaggle\archive\train\PYRRHULOXIA\170.jpg,PYRRHULOXIA
2151,61840,kaggle\archive\train\PYRRHULOXIA\171.jpg,PYRRHULOXIA
2152,61841,kaggle\archive\train\PYRRHULOXIA\172.jpg,PYRRHULOXIA
2153,61842,kaggle\archive\train\PYRRHULOXIA\173.jpg,PYRRHULOXIA
2154,61843,kaggle\archive\train\PYRRHULOXIA\174.jpg,PYRRHULOXIA
2155,61844,kaggle\archive\train\PYRRHULOXIA\175.jpg,PYRRHULOXIA
2156,61845,kaggle\archive\train\PYRRHULOXIA\176.jpg,PYRRHULOXIA
2157,61846,kaggle\archive\train\PYRRHULOXIA\177.jpg,PYRRHULOXIA
2158,61847,kaggle\archive\train\PYRRHULOXIA\178.jpg,PYRRHULOXIA
2159,61848,kaggle\archive\train\PYRRHULOXIA\179.jpg,PYRRHULOXIA
2160,61849,kaggle\archive\train\PYRRHULOXIA\180.jpg,PYRRHULOXIA
2161,61850,kaggle\archive\train\PYRRHULOXIA\181.jpg,PYRRHULOXIA
2162,61851,kaggle\archive\train\PYRRHULOXIA\182.jpg,PYRRHULOXIA
2163,61852,kaggle\archive\train\PYRRHULOXIA\183.jpg,PYRRHULOXIA
2164,61853,kaggle\archive\train\PYRRHULOXIA\184.jpg,PYRRHULOXIA
2165,61854,kaggle\archive\train\PYRRHULOXIA\185.jpg,PYRRHULOXIA
2166,61855,kaggle\archive\train\PYRRHULOXIA\186.jpg,PYRRHULOXIA
2167,61856,kaggle\archive\train\PYRRHULOXIA\187.jpg,PYRRHULOXIA
2168,61857,kaggle\archive\train\PYRRHULOXIA\188.jpg,PYRRHULOXIA
2169,61858,kaggle\archive\train\PYRRHULOXIA\189.jpg,PYRRHULOXIA
2170,61859,kaggle\archive\train\PYRRHULOXIA\190.jpg,PYRRHULOXIA
2171,61860,kaggle\archive\train\PYRRHULOXIA\191.jpg,PYRRHULOXIA
2172,61861,kaggle\archive\train\PYRRHULOXIA\192.jpg,PYRRHULOXIA
2173,61862,kaggle\archive\train\PYRRHULOXIA\193.jpg,PYRRHULOXIA
2174,61863,kaggle\archive\train\PYRRHULOXIA\194.jpg,PYRRHULOXIA
2175,61864,kaggle\archive\train\PYRRHULOXIA\195.jpg,PYRRHULOXIA
2176,61865,kaggle\archive\train\PYRRHULOXIA\196.jpg,PYRRHULOXIA
2177,61866,kaggle\archive\train\PYRRHULOXIA\197.jpg,PYRRHULOXIA
2178,61867,kaggle\archive\train\PYRRHULOXIA\198.jpg,PYRRHULOXIA
2179,61868,kaggle\archive\train\PYRRHULOXIA\199.jpg,PYRRHULOXIA
2180,61869,kaggle\archive\train\PYRRHULOXIA\200.jpg,PYRRHULOXIA
2181,61870,kaggle\archive\train\PYRRHULOXIA\201.jpg,PYRRHULOXIA
2182,61871,kaggle\archive\train\PYRRHULOXIA\202.jpg,PYRRHULOXIA
2183,61872,kaggle\archive\train\PYRRHULOXIA\203.jpg,PYRRHULOXIA
2184,61873,kaggle\archive\train\PYRRHULOXIA\204.jpg,PYRRHULOXIA
2185,61874,kaggle\archive\train\PYRRHULOXIA\205.jpg,PYRRHULOXIA
2186,61875,kaggle\archive\train\PYRRHULOXIA\206.jpg,PYRRHULOXIA
2187,61876,kaggle\archive\train\PYRRHULOXIA\207.jpg,PYRRHULOXIA
2188,61877,kaggle\archive\train\PYRRHULOXIA\208.jpg,PYRRHULOXIA
2189,61878,kaggle\archive\train\PYRRHULOXIA\209.jpg,PYRRHULOXIA
2190,62714,kaggle\archive\train\RED BILLED TROPICBIRD\001.jpg,RED BILLED TROPICBIRD
2191,62715,kaggle\archive\train\RED BILLED TROPICBIRD\002.jpg,RED BILLED TROPICBIRD
2192,62716,kaggle\archive\train\RED BILLED TROPICBIRD\003.jpg,RED BILLED TROPICBIRD
2193,62717,kaggle\archive\train\RED BILLED TROPICBIRD\004.jpg,RED BILLED TROPICBIRD
2194,62718,kaggle\archive\train\RED BILLED TROPICBIRD\005.jpg,RED BILLED TROPICBIRD
2195,62719,kaggle\archive\train\RED BILLED TROPICBIRD\006.jpg,RED BILLED TROPICBIRD
2196,62720,kaggle\archive\train\RED BILLED TROPICBIRD\007.jpg,RED BILLED TROPICBIRD
2197,62721,kaggle\archive\train\RED BILLED TROPICBIRD\008.jpg,RED BILLED TROPICBIRD
2198,62722,kaggle\archive\train\RED BILLED TROPICBIRD\009.jpg,RED BILLED TROPICBIRD
2199,62723,kaggle\archive\train\RED BILLED TROPICBIRD\010.jpg,RED BILLED TROPICBIRD
2200,62724,kaggle\archive\train\RED BILLED TROPICBIRD\011.jpg,RED BILLED TROPICBIRD
2201,62725,kaggle\archive\train\RED BILLED TROPICBIRD\012.jpg,RED BILLED TROPICBIRD
2202,62726,kaggle\archive\train\RED BILLED TROPICBIRD\013.jpg,RED BILLED TROPICBIRD
2203,62727,kaggle\archive\train\RED BILLED TROPICBIRD\014.jpg,RED BILLED TROPICBIRD
2204,62728,kaggle\archive\train\RED BILLED TROPICBIRD\015.jpg,RED BILLED TROPICBIRD
2205,62729,kaggle\archive\train\RED BILLED TROPICBIRD\016.jpg,RED BILLED TROPICBIRD
2206,62730,kaggle\archive\train\RED BILLED TROPICBIRD\017.jpg,RED BILLED TROPICBIRD
2207,62731,kaggle\archive\train\RED BILLED TROPICBIRD\018.jpg,RED BILLED TROPICBIRD
2208,62732,kaggle\archive\train\RED BILLED TROPICBIRD\019.jpg,RED BILLED TROPICBIRD
2209,62733,kaggle\archive\train\RED BILLED TROPICBIRD\020.jpg,RED BILLED TROPICBIRD
2210,62734,kaggle\archive\train\RED BILLED TROPICBIRD\021.jpg,RED BILLED TROPICBIRD
2211,62735,kaggle\archive\train\RED BILLED TROPICBIRD\022.jpg,RED BILLED TROPICBIRD
2212,62736,kaggle\archive\train\RED BILLED TROPICBIRD\023.jpg,RED BILLED TROPICBIRD
2213,62737,kaggle\archive\train\RED BILLED TROPICBIRD\024.jpg,RED BILLED TROPICBIRD
2214,62738,kaggle\archive\train\RED BILLED TROPICBIRD\025.jpg,RED BILLED TROPICBIRD
2215,62739,kaggle\archive\train\RED BILLED TROPICBIRD\026.jpg,RED BILLED TROPICBIRD
2216,62740,kaggle\archive\train\RED BILLED TROPICBIRD\027.jpg,RED BILLED TROPICBIRD
2217,62741,kaggle\archive\train\RED BILLED TROPICBIRD\028.jpg,RED BILLED TROPICBIRD
2218,62742,kaggle\archive\train\RED BILLED TROPICBIRD\029.jpg,RED BILLED TROPICBIRD
2219,62743,kaggle\archive\train\RED BILLED TROPICBIRD\030.jpg,RED BILLED TROPICBIRD
2220,62744,kaggle\archive\train\RED BILLED TROPICBIRD\031.jpg,RED BILLED TROPICBIRD
2221,62745,kaggle\archive\train\RED BILLED TROPICBIRD\032.jpg,RED BILLED TROPICBIRD
2222,62746,kaggle\archive\train\RED BILLED TROPICBIRD\033.jpg,RED BILLED TROPICBIRD
2223,62747,kaggle\archive\train\RED BILLED TROPICBIRD\034.jpg,RED BILLED TROPICBIRD
2224,62748,kaggle\archive\train\RED BILLED TROPICBIRD\035.jpg,RED BILLED TROPICBIRD
2225,62749,kaggle\archive\train\RED BILLED TROPICBIRD\036.jpg,RED BILLED TROPICBIRD
2226,62750,kaggle\archive\train\RED BILLED TROPICBIRD\037.jpg,RED BILLED TROPICBIRD
2227,62751,kaggle\archive\train\RED BILLED TROPICBIRD\038.jpg,RED BILLED TROPICBIRD
2228,62752,kaggle\archive\train\RED BILLED TROPICBIRD\039.jpg,RED BILLED TROPICBIRD
2229,62753,kaggle\archive\train\RED BILLED TROPICBIRD\040.jpg,RED BILLED TROPICBIRD
2230,62754,kaggle\archive\train\RED BILLED TROPICBIRD\041.jpg,RED BILLED TROPICBIRD
2231,62755,kaggle\archive\train\RED BILLED TROPICBIRD\042.jpg,RED BILLED TROPICBIRD
2232,62756,kaggle\archive\train\RED BILLED TROPICBIRD\043.jpg,RED BILLED TROPICBIRD
2233,62757,kaggle\archive\train\RED BILLED TROPICBIRD\044.jpg,RED BILLED TROPICBIRD
2234,62758,kaggle\archive\train\RED BILLED TROPICBIRD\045.jpg,RED BILLED TROPICBIRD
2235,62759,kaggle\archive\train\RED BILLED TROPICBIRD\046.jpg,RED BILLED TROPICBIRD
2236,62760,kaggle\archive\train\RED BILLED TROPICBIRD\047.jpg,RED BILLED TROPICBIRD
2237,62761,kaggle\archive\train\RED BILLED TROPICBIRD\048.jpg,RED BILLED TROPICBIRD
2238,62762,kaggle\archive\train\RED BILLED TROPICBIRD\049.jpg,RED BILLED TROPICBIRD
2239,62763,kaggle\archive\train\RED BILLED TROPICBIRD\050.jpg,RED BILLED TROPICBIRD
2240,62764,kaggle\archive\train\RED BILLED TROPICBIRD\051.jpg,RED BILLED TROPICBIRD
2241,62765,kaggle\archive\train\RED BILLED TROPICBIRD\052.jpg,RED BILLED TROPICBIRD
2242,62766,kaggle\archive\train\RED BILLED TROPICBIRD\053.jpg,RED BILLED TROPICBIRD
2243,62767,kaggle\archive\train\RED BILLED TROPICBIRD\054.jpg,RED BILLED TROPICBIRD
2244,62768,kaggle\archive\train\RED BILLED TROPICBIRD\055.jpg,RED BILLED TROPICBIRD
2245,62769,kaggle\archive\train\RED BILLED TROPICBIRD\056.jpg,RED BILLED TROPICBIRD
2246,62770,kaggle\archive\train\RED BILLED TROPICBIRD\057.jpg,RED BILLED TROPICBIRD
2247,62771,kaggle\archive\train\RED BILLED TROPICBIRD\058.jpg,RED BILLED TROPICBIRD
2248,62772,kaggle\archive\train\RED BILLED TROPICBIRD\059.jpg,RED BILLED TROPICBIRD
2249,62773,kaggle\archive\train\RED BILLED TROPICBIRD\060.jpg,RED BILLED TROPICBIRD
2250,62774,kaggle\archive\train\RED BILLED TROPICBIRD\061.jpg,RED BILLED TROPICBIRD
2251,62775,kaggle\archive\train\RED BILLED TROPICBIRD\062.jpg,RED BILLED TROPICBIRD
2252,62776,kaggle\archive\train\RED BILLED TROPICBIRD\063.jpg,RED BILLED TROPICBIRD
2253,62777,kaggle\archive\train\RED BILLED TROPICBIRD\064.jpg,RED BILLED TROPICBIRD
2254,62778,kaggle\archive\train\RED BILLED TROPICBIRD\065.jpg,RED BILLED TROPICBIRD
2255,62779,kaggle\archive\train\RED BILLED TROPICBIRD\066.jpg,RED BILLED TROPICBIRD
2256,62780,kaggle\archive\train\RED BILLED TROPICBIRD\067.jpg,RED BILLED TROPICBIRD
2257,62781,kaggle\archive\train\RED BILLED TROPICBIRD\068.jpg,RED BILLED TROPICBIRD
2258,62782,kaggle\archive\train\RED BILLED TROPICBIRD\069.jpg,RED BILLED TROPICBIRD
2259,62783,kaggle\archive\train\RED BILLED TROPICBIRD\070.jpg,RED BILLED TROPICBIRD
2260,62784,kaggle\archive\train\RED BILLED TROPICBIRD\071.jpg,RED BILLED TROPICBIRD
2261,62785,kaggle\archive\train\RED BILLED TROPICBIRD\072.jpg,RED BILLED TROPICBIRD
2262,62786,kaggle\archive\train\RED BILLED TROPICBIRD\073.jpg,RED BILLED TROPICBIRD
2263,62787,kaggle\archive\train\RED BILLED TROPICBIRD\074.jpg,RED BILLED TROPICBIRD
2264,62788,kaggle\archive\train\RED BILLED TROPICBIRD\075.jpg,RED BILLED TROPICBIRD
2265,62789,kaggle\archive\train\RED BILLED TROPICBIRD\076.jpg,RED BILLED TROPICBIRD
2266,62790,kaggle\archive\train\RED BILLED TROPICBIRD\077.jpg,RED BILLED TROPICBIRD
2267,62791,kaggle\archive\train\RED BILLED TROPICBIRD\078.jpg,RED BILLED TROPICBIRD
2268,62792,kaggle\archive\train\RED BILLED TROPICBIRD\079.jpg,RED BILLED TROPICBIRD
2269,62793,kaggle\archive\train\RED BILLED TROPICBIRD\080.jpg,RED BILLED TROPICBIRD
2270,62794,kaggle\archive\train\RED BILLED TROPICBIRD\081.jpg,RED BILLED TROPICBIRD
2271,62795,kaggle\archive\train\RED BILLED TROPICBIRD\082.jpg,RED BILLED TROPICBIRD
2272,62796,kaggle\archive\train\RED BILLED TROPICBIRD\083.jpg,RED BILLED TROPICBIRD
2273,62797,kaggle\archive\train\RED BILLED TROPICBIRD\084.jpg,RED BILLED TROPICBIRD
2274,62798,kaggle\archive\train\RED BILLED TROPICBIRD\085.jpg,RED BILLED TROPICBIRD
2275,62799,kaggle\archive\train\RED BILLED TROPICBIRD\086.jpg,RED BILLED TROPICBIRD
2276,62800,kaggle\archive\train\RED BILLED TROPICBIRD\087.jpg,RED BILLED TROPICBIRD
2277,62801,kaggle\archive\train\RED BILLED TROPICBIRD\088.jpg,RED BILLED TROPICBIRD
2278,62802,kaggle\archive\train\RED BILLED TROPICBIRD\089.jpg,RED BILLED TROPICBIRD
2279,62803,kaggle\archive\train\RED BILLED TROPICBIRD\090.jpg,RED BILLED TROPICBIRD
2280,62804,kaggle\archive\train\RED BILLED TROPICBIRD\091.jpg,RED BILLED TROPICBIRD
2281,62805,kaggle\archive\train\RED BILLED TROPICBIRD\092.jpg,RED BILLED TROPICBIRD
2282,62806,kaggle\archive\train\RED BILLED TROPICBIRD\093.jpg,RED BILLED TROPICBIRD
2283,62807,kaggle\archive\train\RED BILLED TROPICBIRD\094.jpg,RED BILLED TROPICBIRD
2284,62808,kaggle\archive\train\RED BILLED TROPICBIRD\095.jpg,RED BILLED TROPICBIRD
2285,62809,kaggle\archive\train\RED BILLED TROPICBIRD\096.jpg,RED BILLED TROPICBIRD
2286,62810,kaggle\archive\train\RED BILLED TROPICBIRD\097.jpg,RED BILLED TROPICBIRD
2287,62811,kaggle\archive\train\RED BILLED TROPICBIRD\098.jpg,RED BILLED TROPICBIRD
2288,62812,kaggle\archive\train\RED BILLED TROPICBIRD\099.jpg,RED BILLED TROPICBIRD
2289,62813,kaggle\archive\train\RED BILLED TROPICBIRD\100.jpg,RED BILLED TROPICBIRD
2290,62814,kaggle\archive\train\RED BILLED TROPICBIRD\101.jpg,RED BILLED TROPICBIRD
2291,62815,kaggle\archive\train\RED BILLED TROPICBIRD\102.jpg,RED BILLED TROPICBIRD
2292,62816,kaggle\archive\train\RED BILLED TROPICBIRD\103.jpg,RED BILLED TROPICBIRD
2293,62817,kaggle\archive\train\RED BILLED TROPICBIRD\104.jpg,RED BILLED TROPICBIRD
2294,62818,kaggle\archive\train\RED BILLED TROPICBIRD\105.jpg,RED BILLED TROPICBIRD
2295,62819,kaggle\archive\train\RED BILLED TROPICBIRD\106.jpg,RED BILLED TROPICBIRD
2296,62820,kaggle\archive\train\RED BILLED TROPICBIRD\107.jpg,RED BILLED TROPICBIRD
2297,62821,kaggle\archive\train\RED BILLED TROPICBIRD\108.jpg,RED BILLED TROPICBIRD
2298,62822,kaggle\archive\train\RED BILLED TROPICBIRD\109.jpg,RED BILLED TROPICBIRD
2299,62823,kaggle\archive\train\RED BILLED TROPICBIRD\110.jpg,RED BILLED TROPICBIRD
2300,62824,kaggle\archive\train\RED BILLED TROPICBIRD\111.jpg,RED BILLED TROPICBIRD
2301,62825,kaggle\archive\train\RED BILLED TROPICBIRD\112.jpg,RED BILLED TROPICBIRD
2302,62826,kaggle\archive\train\RED BILLED TROPICBIRD\113.jpg,RED BILLED TROPICBIRD
2303,62827,kaggle\archive\train\RED BILLED TROPICBIRD\114.jpg,RED BILLED TROPICBIRD
2304,62828,kaggle\archive\train\RED BILLED TROPICBIRD\115.jpg,RED BILLED TROPICBIRD
2305,62829,kaggle\archive\train\RED BILLED TROPICBIRD\116.jpg,RED BILLED TROPICBIRD
2306,62830,kaggle\archive\train\RED BILLED TROPICBIRD\117.jpg,RED BILLED TROPICBIRD
2307,62831,kaggle\archive\train\RED BILLED TROPICBIRD\118.jpg,RED BILLED TROPICBIRD
2308,62832,kaggle\archive\train\RED BILLED TROPICBIRD\119.jpg,RED BILLED TROPICBIRD
2309,62833,kaggle\archive\train\RED BILLED TROPICBIRD\120.jpg,RED BILLED TROPICBIRD
2310,62834,kaggle\archive\train\RED BILLED TROPICBIRD\121.jpg,RED BILLED TROPICBIRD
2311,62835,kaggle\archive\train\RED BILLED TROPICBIRD\122.jpg,RED BILLED TROPICBIRD
